,anio,eleccion,partido,pais,votos,censo
2541,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ARGELIA,3,600
2542,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ARGENTINA,253,8737
2543,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ARUBA,334,3460
2544,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ARZERBAIYAN,6,600
2545,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,AUSTRALIA,416,358
2546,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,AUSTRIA,42,748
2547,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,BELGICA,108,1976
2548,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,BELICE,2,27
2549,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,BOLIVIA,59,431
2550,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,BRASIL,191,434
2551,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CANADA,1977,2841
2552,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CHILE,419,1679
2553,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CHINAREPUBLICAPOPULAR,55,211
2554,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CHIPRE,3,50
2555,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,COREADELSUR,5,135
2556,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,COSTARICA,707,8171
2557,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CUBA,6,273
2558,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,CURAZAO,133,1501
2559,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,DINAMARCA,6,119
2560,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ECUADOR,781,12126
2561,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,EGIPTO,1,600
2562,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ELSALVADOR,50,474
2563,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,EMIRATOSARABESUNIDOS,257,1157
2564,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ESPANA,1932,20523
2565,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ESTADOSUNIDOS,24470,8034
2566,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,FINLANDIA,7,156
2567,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,FRANCIA,309,1947
2568,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,GHANA,1,600
2569,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,GRECIA,10,55
2570,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,GUATEMALA,123,855
2571,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,HONDURAS,44,451
2572,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,INDIA,2,68
2573,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,INDONESIA,5,600
2574,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,INGLATERRA,575,11511
2575,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,IRLANDA,8,133
2576,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ISRAEL,34,848
2577,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,ITALIA,261,67
2578,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,JAMAICA,25,99
2579,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,JAPON,44,761
2580,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,KENIA,3,66
2581,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,LIBANO,38,826
2582,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,LUXEMBURGO,2,43
2583,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,MALASIA,9,600
2584,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,MARRUECOS,4,29
2585,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,MEXICO,551,5212
2586,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,NICARAGUA,23,263
2587,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,NORUEGA,5,194
2588,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,NUEVAZELANDIA,45,487
2589,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PAISESBAJOS,93,1592
2590,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PANAMA,878,12982
2591,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PARAGUAY,37,321
2592,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PERU,303,3431
2593,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,POLONIA,11,137
2594,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PORTUGAL,24,453
2595,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,PUERTORICO,114,1094
2596,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,REPUBLICADEFILIPINAS,10,82
2597,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,REPUBLICADESINGAPUR,15,150
2598,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,REPUBLICADOMINICANA,161,1912
2599,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,RUSIA,8,449
2600,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUDAFRICA,19,141
2601,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUECIA,33,1663
2602,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,SUIZA,226,2112
2603,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TAILANDIA,6,74
2604,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TRINIDADYTOBAGO,13,171
2605,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,TURQUIA,16,99
2606,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,URUGUAY,21,466
2607,2018,CmaraTerritorial,PARTIDOCENTRODEMOCRTICO,VENEZUELA,3614,69250
2608,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ALEMANIA,9,600
2609,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARGENTINA,46,8737
2610,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ARUBA,37,3460
2611,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRALIA,33,2389
2612,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,AUSTRIA,3,748
2613,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BELGICA,13,1976
2614,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BOLIVIA,4,600
2615,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,BRASIL,16,600
2616,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CANADA,141,2841
2617,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHILE,72,1679
2618,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CHINAREPUBLICAPOPULAR,4,600
2619,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COREADELSUR,2,600
2620,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,COSTARICA,63,8171
2621,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CUBA,1,273
2622,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,CURAZAO,16,1501
2623,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,DINAMARCA,1,119
2624,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ECUADOR,113,12126
2625,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ELSALVADOR,3,600
2626,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,EMIRATOSARABESUNIDOS,13,1157
2627,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESPANA,356,20523
2628,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ESTADOSUNIDOS,1276,8034
2629,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FINLANDIA,1,600
2630,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,FRANCIA,33,1947
2631,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,GUATEMALA,4,855
2632,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,HONDURAS,4,451
2633,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,INGLATERRA,60,11511
2634,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,IRLANDA,3,133
2635,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ISRAEL,3,600
2636,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,ITALIA,48,3673
2637,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,JAMAICA,1,99
2638,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,JAPON,10,761
2639,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,KENIA,2,66
2640,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,LIBANO,3,600
2641,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,LUXEMBURGO,2,43
2642,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,MEXICO,48,5212
2643,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NICARAGUA,5,263
2644,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NORUEGA,3,194
2645,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,NUEVAZELANDIA,2,600
2646,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PAISESBAJOS,4,600
2647,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PANAMA,74,12982
2648,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PARAGUAY,2,321
2649,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PERU,31,3431
2650,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,POLONIA,3,137
2651,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PORTUGAL,5,453
2652,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,PUERTORICO,5,1094
2653,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADESINGAPUR,2,600
2654,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICADOMINICANA,14,1912
2655,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,REPUBLICASOCIALISTADEVIETNAM,1,600
2656,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,RUSIA,1,600
2657,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUDAFRICA,8,141
2658,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUECIA,1,1663
2659,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,SUIZA,22,2112
2660,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,TRINIDADYTOBAGO,1,600
2661,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,TURQUIA,1,99
2662,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,URUGUAY,4,466
2663,2018,CmaraTerritorial,PARTIDOCONSERVADORCOLOMBIANO,VENEZUELA,1329,69250
2664,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ALEMANIA,15,1469
2665,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ARGENTINA,49,8737
2666,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ARUBA,21,3460
2667,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,AUSTRALIA,45,2389
2668,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,AUSTRIA,4,748
2669,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BELGICA,14,1976
2670,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BOLIVIA,1,354
2671,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,BRASIL,20,600
2672,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CANADA,119,2841
2673,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CHILE,63,1679
2674,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CHINAREPUBLICAPOPULAR,9,600
2675,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,COSTARICA,41,8171
2676,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CUBA,3,273
2677,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,CURAZAO,7,1501
2678,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ECUADOR,388,12126
2679,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,EGIPTO,1,600
2680,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ELSALVADOR,5,474
2681,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,EMIRATOSARABESUNIDOS,3,600
2682,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ESPANA,435,20523
2683,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ESTADOSUNIDOS,927,8034
2684,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,FINLANDIA,1,600
2685,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,FRANCIA,44,1947
2686,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,GRECIA,1,55
2687,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,GUATEMALA,5,855
2688,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,HONDURAS,2,451
2689,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,INDIA,1,68
2690,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,INGLATERRA,74,11511
2691,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,IRLANDA,1,133
2692,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ISRAEL,5,848
2693,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,ITALIA,41,3673
2694,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,JAMAICA,4,171
2695,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,JAPON,6,761
2696,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,LIBANO,3,826
2697,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,MEXICO,70,5212
2698,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NICARAGUA,4,263
2699,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NORUEGA,4,600
2700,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,NUEVAZELANDIA,6,487
2701,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PAISESBAJOS,22,1592
2702,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PANAMA,71,12982
2703,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PARAGUAY,3,321
2704,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PERU,25,3431
2705,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,POLONIA,2,600
2706,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PORTUGAL,9,17
2707,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,PUERTORICO,11,1094
2708,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,REPUBLICADEFILIPINAS,3,82
2709,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,REPUBLICADESINGAPUR,2,150
2710,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,REPUBLICADOMINICANA,14,1912
2711,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,RUSIA,1,600
2712,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,SUDAFRICA,2,60
2713,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,SUECIA,3,1663
2714,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,SUIZA,12,2112
2715,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,TAILANDIA,3,600
2716,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,TURQUIA,1,99
2717,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,URUGUAY,2,600
2718,2018,CmaraTerritorial,PARTIDOLIBERALCOLOMBIANO,VENEZUELA,1613,69250
2719,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ALEMANIA,8,1469
2720,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ARGENTINA,15,8737
2721,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ARUBA,9,3460
2722,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,AUSTRALIA,13,2389
2723,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,AUSTRIA,1,600
2724,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,BELGICA,1,1976
2725,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,BRASIL,4,434
2726,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CANADA,27,2841
2727,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CHILE,22,1679
2728,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CHINAREPUBLICAPOPULAR,1,600
2729,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,COSTARICA,1,8171
2730,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,CURAZAO,3,1501
2731,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ECUADOR,10,12126
2732,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ELSALVADOR,1,600
2733,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,EMIRATOSARABESUNIDOS,2,600
2734,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ESPANA,44,20523
2735,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ESTADOSUNIDOS,229,8034
2736,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,FRANCIA,11,1947
2737,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,GUATEMALA,1,600
2738,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,INGLATERRA,14,11511
2739,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ISRAEL,1,848
2740,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,ITALIA,7,3673
2741,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,JAPON,1,59
2742,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,MEXICO,7,5212
2743,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,NICARAGUA,2,600
2744,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,NUEVAZELANDIA,3,487
2745,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PAISESBAJOS,3,600
2746,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PANAMA,13,12982
2747,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PARAGUAY,1,600
2748,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,PERU,2,3431
2749,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,REPUBLICADOMINICANA,2,600
2750,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,SUIZA,7,2112
2751,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,URUGUAY,1,466
2752,2018,CmaraTerritorial,PARTIDOOPCINCIUDADANA,VENEZUELA,82,69250
2753,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ALEMANIA,147,1469
2754,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ARGENTINA,437,8737
2755,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ARUBA,23,3460
2756,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ARZERBAIYAN,2,17
2757,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,AUSTRALIA,207,2389
2758,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,AUSTRIA,35,748
2759,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,BELGICA,65,1976
2760,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,BOLIVIA,7,431
2761,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,BRASIL,123,434
2762,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CANADA,458,2841
2763,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CHILE,170,1679
2764,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CHINAREPUBLICAPOPULAR,10,211
2765,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,COREADELSUR,3,600
2766,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,COSTARICA,58,8171
2767,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CUBA,11,273
2768,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,CURAZAO,7,1501
2769,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,DINAMARCA,2,119
2770,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ECUADOR,113,12126
2771,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ELSALVADOR,5,474
2772,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,EMIRATOSARABESUNIDOS,7,600
2773,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ESPANA,629,20523
2774,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ESTADOSUNIDOS,1057,8034
2775,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,FINLANDIA,6,156
2776,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,FRANCIA,306,1947
2777,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,GUATEMALA,8,855
2778,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,HONDURAS,1,451
2779,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,INGLATERRA,153,11511
2780,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,IRLANDA,2,133
2781,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ISRAEL,6,77
2782,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,ITALIA,86,67
2783,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,JAPON,6,761
2784,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,KENIA,2,600
2785,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,LUXEMBURGO,1,43
2786,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,MARRUECOS,3,29
2787,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,MEXICO,177,5212
2788,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,NICARAGUA,4,600
2789,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,NORUEGA,12,194
2790,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,NUEVAZELANDIA,21,487
2791,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PAISESBAJOS,42,1592
2792,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PANAMA,62,12982
2793,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PARAGUAY,2,321
2794,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PERU,23,3431
2795,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,POLONIA,8,137
2796,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PORTUGAL,11,453
2797,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,PUERTORICO,12,1094
2798,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,REPUBLICADEFILIPINAS,3,82
2799,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,REPUBLICADESINGAPUR,3,150
2800,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,REPUBLICADOMINICANA,14,1912
2801,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,RUSIA,8,449
2802,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,SUDAFRICA,2,141
2803,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,SUECIA,42,1663
2804,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,SUIZA,132,2112
2805,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,TAILANDIA,4,600
2806,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,TRINIDADYTOBAGO,2,171
2807,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,TURQUIA,5,50
2808,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,URUGUAY,21,466
2809,2018,CmaraTerritorial,PARTIDOPOLODEMOCRTICOALTERNATIVO,VENEZUELA,1090,69250
2810,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,ALEMANIA,143,1469
2811,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,ARGENTINA,241,8737
2812,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,ARUBA,158,3460
2813,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,AUSTRALIA,113,2389
2814,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,AUSTRIA,21,748
2815,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,BELGICA,30,1976
2816,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,BOLIVIA,18,431
2817,2018,CmaraTerritorial,PARTIDOPOLTICOMIRA,BRASIL,73,172
